,nama_tempat,rating,jumlah_ulasan,alamat,link,thumbnail,kategori
227,Wisata Merci Themepark and Resto,4.5,5060,"komp.Medan Resort City, Jl. Perjuangan, Deli Tua, Kec. Namorambe, Kabupaten Deli Serdang, Sumatera Utara 20143, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJeaibaZY7MTARsinvW6PAiqI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr27BwuJaItxKk4kpWDN4speubVpzWDy4tMguCgR0E4RfQjSdgkFkYeozQTye2Ha-kF55d38yFikq4F0vokmMI6DjHUfata7KOn6wJnKnek8e-i5k9tdbQQ-W9p7zvY-j1Z4hWg=w138-h92-k-no,Wisata Edukasi
228,Taman Burung Cemara Asri,4.3,2492,"Komplek Cemara Asri, Jl. Cemara Asri Boulevard Raya, Medan Estate, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJtUMMEzQyMTAReKnbSCn-5_g,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npls5sChMzTR4c5qulVAfx-rmfVwd3UwKcPHUB2qi5tiyR48q5dAzvCYvWlrVcwBWpM0sMtufEWJODa-Ns-LygU0afHRafupqq_pM2QKj1ErKoWeCt7NT3Z-d9wcOAiBHOBvRw=w122-h92-k-no,Wisata Edukasi
229,Potret Edupark,4.2,60,"Salam Tani, Kec. Pancur Batu, Kabupaten Deli Serdang, Sumatera Utara 20353, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJAf0MojElMTARVlbDYWGtuRM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noGZUi-hLF-YUsiRDhVJUNfBPxjKilB0QtZJbkzmWPf-xfa1-oVtpd1EcuGoy3OLY2IID22G_-k_ASWAbfW5yepnycyBmXGolplu_ZBU64wdD36dV15My2iT3BTt8VqPoj_qGtj=w122-h92-k-no,Wisata Edukasi
230,Budayaland,4.1,534,"Ujung Serdang, Kec. Tj. Morawa, Kabupaten Deli Serdang, Sumatera Utara 20362, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJoRnGA-45MTARt103VCTzrBE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noiZdATpdV8jrmcvg7Hx7HGwKidu2RTgK8zGa3Y7xqwlDfU7KQAv9xKl_rtEOnXq7xJI2N8mWAWpzIDYfODhbnMJ6TzfOMlLAoP7vCkuRdOJRIGN6SZ02plFERkIxVFJ4DtWzRJzw=w163-h92-k-no,Wisata Edukasi
231,Edukasi Digital - Saparunesia Trip,5,1,"Ruko Bisnis Komplek Zahara 2, Jalan.B Rinte Raya No.3 Blok R, Simpang Selayang, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20135, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ34AEpLklMTAR-zk_aRogdmM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n4BPJrIYF_pRfnM5djdKmw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=223.0829&pitch=0&thumbfov=100,Wisata Edukasi
232,Tjong A Fie Mansion,4.6,3279,"Jl. Jend. Ahmad Yani No.105, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJZ4ThickxMTARvvjDDIvvrcw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4VnHYZTGaOgoXmXSsE1MOcwRA_jAGNzhgWt1tbg_3cqqjbnKmJ52Qkr2f6N40Q8rSNlTBWCc_oqE9_1-UH-YQXHE3wE47GYW5B3AczFeahMdV7TQfbqJaHaGUy_BOfxrdVk9ckGAVWsco=w80-h106-k-no,Wisata Edukasi
233,TAMAN WISATA DANAU SIOMBAK MARELAN,4,1309,"Jl. Ps. Nippon, Paya Pasir, Kec. Medan Marelan, Kota Medan, Sumatera Utara 20252, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ935f953SNjARYn9Wo-1ZxvE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSm_axieRQgdqgjVlbB2_YvNDPRKX6OEJnkDzis1yuWQRg9QYeB2Cr3XQwpJllBwyrdttOs3_SNedmeUlHPCUOj6Xj61cR0T0G2uZ4Y0Y2Pp_8i9bvJ3aJZi44AF8GmZuPlVE=w122-h92-k-no,Wisata Edukasi
234,Tempat Edukasi SD - Saparunesia Trip,,,"Puri Zahara II, Jl. Bunga Rinte No.Raya Blok R Nomor III, Simpang Selayang, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20135, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJfb8dAn8lMTARCfVOVGd7qKo,,Wisata Edukasi
235,PRIMA WISATA EDUKASI,,,"PJ29+Q97, Klumpang Kb., Kec. Hamparan Perak, Kabupaten Deli Serdang, Sumatera Utara 20256, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ6Vof4gfTNjARS4VImx6cvsU,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GBRtcFDE3L3gAjZer3tnFw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=132.43433&pitch=0&thumbfov=100,Wisata Edukasi
236,Rumah Makan Sipirok,4.5,2353,"Jl. Sunggal No.14, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20118, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJJfA_kTYuMTARgO1cw0HPo94,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noHWmF0gD0ksBUvpKVDFPyFjCkuuWcK1eF6p6EtO-mzYk-28_6neU2-ZCPO-Z__v9XN5F6AfXW8jcA7qDhPJvihUdJ_lH8gMzQjJMQiI274-2_szU-yx-qEwfNWh9i4rNnKF82p=w175-h92-k-no,Wisata Kuliner
237,Wajir Seafood,4.5,12605,"Jl. Kol. Sugiono No.3 i, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJeZ9DXsoxMTAR96vCFq0Vu3Q,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqDAorrcaSvOfyVG3Jjss0fUTGFIpaqjjlNyG3O8uDPzespXL_XvBiA0Bkhm8kPcFqnWok2oN5c2E37YSi_DFwS7cfNmpb3mlYccgUd8Y7pu9tJk6JEa_UFeckhwdBP7_PqOh1q=w163-h92-k-no,Wisata Kuliner
238,Sate Memeng,4.2,2098,"Jl. Irian Barat No.2, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20136, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ43e0IMgxMTARcsNuSOnZbg0,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrFhc_9iv5IFki5PkLL1i3IIqd0xKjbBbvnsJLFIjGVFn9RlspIHebY0rIsHnA1OyQwt6NOkzVpjIyVlFIJLA-z6qc35yWhWondzXHidAjlX3pJSmFVdXU8kDFLYpIpV4X3X2kb=w80-h106-k-no,Wisata Kuliner
239,Sawah Lukis,3.9,906,"400 meter dari Kakuta, Jl. Pertamina, Cengkeh Turi, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20761, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJfRqlvX4rMTARQhUkfgJbH7w,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqGiudUmWZqK3kdztgCrXd55MPrWDQCDeH0BQMmUc_yYwZjHLWQUX8B0mNn_ckU2R7xtCIt_mqr5nEHrITjto1As6Brio6BZVlbAoCYXupjPJOu5TJQudoSUxlUicamJD9SLU2cqw=w163-h92-k-no,Wisata Kuliner
240,Mie Aceh Titi Bobrok,4.3,9824,"Jl. Setia Budi No.17 D, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJW4rCJTcuMTAR0IuV2imT5mo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npelz7EzeM3k_mVdbVsxOZ0f3U4MvNi-p10myGNdJGeWshFUnFD77NVMc2hF8gkYNVgPQo-awK2ybiaz79VnxyI2xtZv2F6sO9qf5aTYZdw7wMP8iYrv2ZjFk7vfzunyx11S_w8=w163-h92-k-no,Wisata Kuliner
241,Rumah Makan Sinar Pagi,4.3,4405,"No.2D/1, Jl. Sei Deli No.2D/1, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJlUFgLcUxMTARfhBA-QwuVb0,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np3hjBCgj0JNH7hRgriduPIXXsiua80D95BViIm6un7VUFvulQer-3qmHoV8Cmcmx4TJwWx8rK-Kotd5K-6bcDsuUnFKpVhxx3eso2-R5DDEUVcYwgsNXtb-iiA2Bb9c2KrRqKJTQ=w163-h92-k-no,Wisata Kuliner
242,Arrasyiid cookies cake snack,4.3,5197,"5GR2+QX3, Gundaling I, Kec. Berastagi, Kabupaten Karo, Sumatera Utara 22153, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJVV95hPMCMTAR7B-oW3liXkg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noU5g_aFsQUfs5VE-J8FD__vNkZHfkoIpTlpIZsqpc-S-gZEF-Y8Ys5eetXYLmUiH0iY6F1F7uQQhCsOOdNxGu8OoIGkhcGrb08dsf6cJWHmVTVAKekDCq42rZ8EeR3y4YISSZD=w163-h92-k-no,Wisata Kuliner
243,Nasi Goreng Wak Ribut,4.4,1447,"Jl. Multatuli No.83, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJF-owPDYwMTARx4ed7MD7ptQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npKdrgHseOGv9BnbDNL9WjYEqhz-417N4ALkD7EzknsqsNHfbxfmO9xfclJm2Tovzw2yOIP0OtLUpXOIx3cmYKdbrKdLDs8a84DGex2tbXuYTTFcRtXKKF2HGIkPx8EXmFFOPqE=w122-h92-k-no,Wisata Kuliner
244,Rumah Makan Tabona,4.6,5556,"Jl. Mangkubumi No.17, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ3VkPs8sxMTARO-CUXExw20o,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUYJuJhPNvmXjxRxJARCiO1UU0yv_XAM9UCHl-IBsLHrtG_MV0tpBMjhhPZj9MMib_Y9muhW25OUPCPU5HczVGwXkOtBpyVMiycwjcGTewHxKdagaSUdkYrBUHSSc7JMopNWv8IQ=w80-h106-k-no,Wisata Kuliner
245,Budaya Resto,4.4,6378,"Jl. Medan - Pematang Siantar, Ujung Serdang, Kec. Tj. Morawa, Kabupaten Deli Serdang, Sumatera Utara 20362, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJg9TH0PE5MTAR3XkgPN8GfKg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np8--DWZ5kNSevDbxYs2UdN0wDS0PLwfcIDyg2QlkQhn98d8QqIhUwgxt9-JM3raxhq5RYffNAigJOojzDofdSMNTUZasx0xLjZoAdvMoEvJL23OU4QxUoHf41x8XXr2qqD-DdL=w163-h92-k-no,Wisata Kuliner
246,Kuliner Pagaruyung,4,41,"Jl. KH. Zainul Arifin No.136, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJpVjyoaMxMTAR_0BheYvxrO8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0XN9KtYun3diO4qV7NN8pgS39NFAo7DQ4TEhyq-Pku3nju4VRnYUszojFG1Ffk9TVEJoK4j0H8fE2QqO0LpyCOIApMlUspYWxr3Ci4_pKV73qeb4f5fkIyEUK0MsEGW53RzGf7A=w122-h92-k-no,Wisata Kuliner
247,Wisata Sawah Pematang Johar,4.3,1216,"Jl. Johar Raya Gg. Tanah Wakaf Dusun VI, Pematang Johar, Kec. Labuhan Deli, Kabupaten Deli Serdang, Sumatera Utara 20373, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJgRX8qv0zMTARklVWHQ2R1w4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqHH0-Hr5KlH-7rwOySib_15T7zW_Q7OIoSC2H1jWwtu1kaoQ1GPI21q9aKOysdwr8QqSb5raZkLCQ5uVjkASNokqCRz1GnDaD0vXHF3XM-t_fy4PsGJZKfeQ7G23yLfBNo6jfB=w122-h92-k-no,Wisata Kuliner
248,KAKUTA -Binjai,4.4,524,"Jl. Pertamina, Cengkeh Turi, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20747, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJF8gkm-8rMTARlbu3tY3-Y_o,https://lh3.googleusercontent.com/p/AF1QipNWvvpU70HcqCqPMft91vV2FyXrarEQ37zsYerq=w80-h142-k-no,Wisata Kuliner
249,Simpang tiga kuliner Kampoeng lama,3.8,5,"Denai lama dusun 1 simpang 3 Simpang 3 Kampoeng lama, Kec. Pantai Labu, Sumatera Utara, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJTfGvea5LMTARJg7bFwHYDk4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0Z-Mw8FDyJfxZPRu65nVmjiiWtCQZos659EOeMnaqRO0gDwLPtba9QjuY3aE7dJgcjgq_mmX7JA7xDf-RCOXFkwFmy0-Q_sVa2yWfJXvlZe1ybM7jXBAnX6PW1OrsIzHVSX4j=w153-h92-k-no,Wisata Kuliner
250,Wisata Kampong Lama,4.6,149,"Jl. Utama Dusun II, Denai Lama, Kec. Pantai Labu, Kabupaten Deli Serdang, Sumatera Utara 20553, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJfUGqSjJNMTARG87jamgOELo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npOOPCEG7RxupK6ItUWa08Dih-U4fBsR4vjC6PLhycFNv3Y5ghxWQljRaeF5FQgKHsDtT4DOLLLpS6rd23veoOGffIPwGOZuzQJnmVM-5kwsjOFnL-i9OY0_G0WZlXURcOY9O6k=w122-h92-k-no,Wisata Kuliner
251,Wisata kuliner mangga Bridge,4.3,3,"M5W4+V55, Unnamed Road, Namu Sialang, Kec. Batang Serangan, Kabupaten Langkat, Sumatera Utara 20852, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ6beXcNvLMDARZEQmMxqqPPM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZbrglnUd41Z08XtrzVfKQbYqkKggFfHi035NpzYfggETDtkaIt1o_3a6b_u907jmbzx4AVZi3MpWtTHfLKARH5Yx2Xt2hg_zQPnf2apmk07cfhzKaGYM7JOjxSE2gX4iFP_T9Xw=w80-h106-k-no,Wisata Kuliner
252,Joglo28 kuliner,4.7,60,"HFX8+3CW, Jembatan Rambutan Ujung, Berngam, Kec. Binjai Kota, Kota Binjai, Sumatera Utara 20712, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJX9XS3PrXMDAR9M2XdwkLHOg,https://lh3.googleusercontent.com/p/AF1QipNaSi48UNGiJqrWTiiX0bQ9ATrgRKFXyc-54p8t=w80-h106-k-no,Wisata Kuliner
253,SM Raja Kuliner,4.2,177,"Jl. Sisingamangaraja No.17, Kotamatsum III, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJs69Tef5PERARPD2N-0sMcAc,https://lh3.googleusercontent.com/p/AF1QipPnwTBq1AH5eCnMimCwqJmD5YfkRrpFJxZHMnLG=w122-h92-k-no,Wisata Kuliner
254,Nasi Goreng Pemuda,4.4,3459,"Jl. Pemuda Baru III, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJV-5NY7UxMTARfcz8Mw_K9vg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nopUBDHkNEDEy8y1FNnofJTz1ylpM71BngCjYKcTVMR5m2hqRJdP59gXyrsqJj7WVNUmF7yhnYQE3xDym9WAIC32F0gzNBNX45x_-RuhhFZtKu9sKayhSMxQ6NgnOIg2fA5x2w=w122-h92-k-no,Wisata Kuliner
255,Rumah Makan Cahaya Putri,4.2,698,"Saentis, Jalan Percut, Pematang Lalang, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJxyKqdyPLNjAR97lLnSQMyuY,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZNr386d7vJNrpMVu-mDmZp01nnkeATnQZVuSGZJ2SGafxqughqx7ZryPJGbdgq20D8q6DiJFfPALmLOAHhC6AwLumuz-y59i38RfuKBZGh6hoZbUydz4P8mYOC3YQbTmTslzN=w163-h92-k-no,Wisata Kuliner
256,Agrowisata Paloh Naga,4.4,383,"Jl. P.Naga, Denai Lama, Kec. Pantai Labu, Kabupaten Deli Serdang, Sumatera Utara 20553, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJYRBvNsNNMTARhVAsIBpofls,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noR4cFAa6bjA1gfdUqIXg7u5ZALhxnCpmAny62S37r_ce5JfGdz8QVlhPQz2XpAXLOwB-6ePIrmrrSt9P5PyHbbGtIuQuhVGGoA57yoM8FltfRX8OxfWClmsFgRYFjer6TQh_nL=w92-h92-k-no,Wisata Kuliner
257,Pasar Kamu (Pekan Sarapan Karya Anak Muda),4.7,476,"JWPF+XQQ, Jl. Perintis, Denai Lama, Kec. Pantai Labu, Kabupaten Deli Serdang, Sumatera Utara 20987, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJoVWahTFLMTAR5hdAfX2anlo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr0Y1cPlUf_IUt_IuN0SgciL9JPl9fXHXeQOr2Q85JIufGtgqWC8Yafl58oiABfGctoN-NK_FMQeXMjd61GwEQbTkoamv9fu3xt_Cq_sY8i7tAdLBQ5L9R-sAeGAnZFH0u5Ced9MQ=w122-h92-k-no,Wisata Kuliner
258,Wisata kuliner cinta lisa,5,1,"HCRW+CPC, Jl. APDN, Padang Brahrang, Kec. Selesai, Kabupaten Langkat, Sumatera Utara 20715, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJMdXmzxLXMDARaEL9Zqo-KY0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gwLKxYYwnNmW__LB_UeEmA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=245.02217&pitch=0&thumbfov=100,Wisata Kuliner
259,Rumah Makan Kebun Pondok Punokawan,4.3,2365,"JF3G+G8H, Limau Mungkur, Binjai Barat, Binjai City, North Sumatra 20743, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ7Y9t48rXMDARCLyv4NTLp8k,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrUTp31Ar_7MmVqMhu9E77TXjKipWlJS5sp4JJvCQwhJUuGaxv6FQc8DRhklkp0rU2xEYqHWIRiKdOkpVOwdpTCJjW3IJQl1Yn-EEILBVYlQMUvrkmwVnrGvzhBc0RXeQfKO6FmCg=w163-h92-k-no,Wisata Kuliner
260,Pondok Naga Pantai Galau,3.8,526,"Jl. Dakwah, Kwala Silau Bestari, Tanjungbalai Utara, Kota Tanjung Balai, Sumatera Utara, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJcTYiZFZRMjARmpIieEBke-I,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrfzSG9eD6_xdTOEmKCjbSMvr2AAUWu5Wg_9U8HHthQPKOdYufsSvNbHrDqWVfls8EwekE4588ska-GlyjbJtf45vLM2ixLXqRtQyn8cOvK9uKDgpW61LEega4LmQKi5NR6Sro=w163-h92-k-no,Wisata Kuliner
261,SIMPANG BODREX (Kuliner Pasar Miring),4.6,21,"79W8+44Q, Sipare-Pare, Kec. Air Putih, Kabupaten Batu Bara, Sumatera Utara 21257, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ6ULLfFXdMzARkVAnVsjrB38,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np9TPSx53M0nPuT_FCGhnMrU-QLnf3fncWkdjD-mdQCVsxviHfPATsm_V9EIWWyZSSAQsVzZ3-hB319JDeH2M6cPA7S3-JyQR3ciuhfL__weJQdk_J00xnIzJbk6752uNzE5cxDag=w129-h92-k-no,Wisata Kuliner
262,Hasnah Kuliner,3.8,224,"Jl. Sei Asahan No.77, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20154, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJG9DO6VsvMTARZLk9anSYPjc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqhwX1VGPjFm6fBIFCNrxaFT3SSuJylV9LRm7nSGvJehKM0sqTeHNIyuz1siU9EJ8PyREPepKznkfwwdN-kh9bQhzla9tSBl4GtqL7rs4Gr2zMXUr2jiHO9XEkncVSDaxPMrmYmuQ=w163-h92-k-no,Wisata Kuliner
263,Gundaling Farmstead,4.3,3450,"Jl. Tahura 1 Ds, Jl. Lau Gumba, Kec. Berastagi, Kabupaten Karo, Sumatera Utara, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ-QDGuccCMTARn7TWHN_qiPM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqJa9RVn2d5lNcLMuagswXTv8N4WkkqO4pRjTEws6SCcmr14AvMxRwGPV4ewQDZSQkbsbljVWr8Cnqj6f2VviaW5lnaUX6DOzg40kj5qJsoG_JNY-sbicp6Ka_8AdUq3_F-Bw7E6w=w122-h92-k-no,Wisata Kuliner
264,Restoran Terapung,4,349,"PQ8M+FRX, Desa Bagan Percut Ujung, Kec. Percut Sei Tuan, Pematang Lalang, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJD_T5oCPLNjARyJd6Tws7-gM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npS5GoJsm51fDDxoT8z9vUE747PD7Hw83esJSHbPxFD6HDYJLu-T704gxzJiZ559aFkD3umqlR446_rhDi5NjssJVXNqKUplr6cEbqjwhK1c9CEi6jEu6zK8ezgr61sFp04VCA=w163-h92-k-no,Wisata Kuliner
265,Bihun Bebek Asie,4.3,1102,"Jl. Kumango No.15, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20212, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ5Tn4p9kxMTARh7aBQkw7sPE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nreKaHZYY8Gf1yg0RqN0pbiyfD9SOYF0cUf93_OelZuctjhya3fIECHMy_K1kOe29tm5cI9KelP6HTyo2lr0CqhBO2A32-_fOsDFIUcE3BPoWqhZmmzAT1vcd1Iqc4EgBKgSGdB=w122-h92-k-no,Wisata Kuliner
266,Green's Cafe Balige,4.8,3326,"Jl. Gereja No.32, Lumban dolok, Kec. Balige, Toba, Sumatera Utara 22315, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJr6rqxlwELjARQ4lqJApmbQc,https://lh3.googleusercontent.com/p/AF1QipOCYfbSYtkCKV0hGy_i5ZbRqW_XZvT14M5kfaPW=w137-h92-k-no,Wisata Kuliner
267,ALUN ALUN,4.2,367,"Jl. Karya Wisata No.26, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20143, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJAc3E9ao6MTARAeftvc5CUQQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npHfKyIITYrk8TRWMiFpqGZDY16bTSRTeMTF8eI8E38ynEB-A4TOtAsbh1bZt5FvyQzUItIxhi8pIzSMqDjjX6_vSHRCgrDiJDAF-k1UZDy9U9EUrDxDSfEFuHCnuZxsaVl3p4=w80-h106-k-no,Wisata Kuliner
268,Kuliner Teh Pipih,4.6,144,"Jl. Eka Rasmi komplek Bumi Johor No.A8, Sentosa, Kec. Medan Johor, Kota Medan, Sumatera Utara 20334, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJG7Eo5NY6MTARUpM5HyreeEM,https://lh3.googleusercontent.com/p/AF1QipOKQVvp-RR6duHYzRad0pGXNPWpsgmOwwYdlf-p=w92-h92-k-no,Wisata Kuliner
269,RM. Beringin Indah 2,4.4,2095,"Jl. Ke Medan No.KM 4,5, Naga Pita., Kec. Siantar Martoba, Kota Pematang Siantar, Sumatera Utara 21137, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJxwa6BvODMTAR5hXQjhF2vJQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npF5KjHMHw7LiDXpnx_7oWCgvfNmOPgoe3DVtbW-Zbw1z6i4O_KdYHTC48HX3pf3eIAg1OJJAer_DmEVxmyINoBqb1lNjgX7kxNQAw6rb9_wRU3Kuns8hFN7_ZiJ0553QMSbv0=w163-h92-k-no,Wisata Kuliner
270,KAMPUNG NUSANTARA,4,43,"HMJ5+894, Aek Kanopan Tim., Kec. Kualuh Hulu, Kabupaten Labuhanbatu Utara, Sumatera Utara, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJY18Ac85xMjARZYefPtzPz1I,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npSvqD0LbAhHvgEYNE-5E-SteVMv2845PzW21pWh17v9lOMzbyCjJGk547tOu9hFWxbYKpG8MseDnpuAL-OV8y1LTF88wLY_vYMIcl8i17h1VvEdfXS_6rGplT7GxbjS-u-hXBORw=w163-h92-k-no,Wisata Kuliner
271,Warung Wajik Peceren H Ngadimin,4.5,229,"Jalan Jamin Ginting Desa No.38, Jl. Jamin Ginting Desa No.38, Sempajaya, Kec. Berastagi, Kabupaten Karo, Sumatera Utara 22152, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ7ecy49IDMTARcUfPCgFr7O4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEx1CTSNDJUAyONepnJBCpNWZvdAdcMiPC4_-N_fNM8iiGRdnHyoTZLYkRb1zrqpzZcOZTcjWcM4T3MBVmJRjk9AVRTWtbtzOHEPGwjn2D6bYcO9gJl9jGkeUxHTo02EJKc40=w163-h92-k-no,Wisata Kuliner
272,Waroeng Balek Kampoeng,4.4,178,"Gg. Makmur, Sumber Mulyorejo, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20351, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJWSyTFnApMTARKYPOKo9bx6Q,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRZNy7OOxxOez6MDAIiCxCnNyOoaI5qKXGWMJJKPPwqcSq4S5Kyx2gV0DHYCHhuwZ59vxpgdiCRjCSkNUXHgOvMs6ANmwkitQD29GXUzPajFSeqAvc3Ul4kAgehjVKoIaLWooxPA=w163-h92-k-no,Wisata Kuliner
273,Pondok Surya,4.1,1537,"Jl. Ade Irma Suryani Gang Anggrek No. 6, Pekan Binjai, Binjai Kota, Pekan Binjai, Kec. Binjai Kota, Kota Binjai, Sumatera Utara 20748, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJOaBUL_spMTARmSIO5l69fHg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noYxu-_anUGL6U2irfHQMog1sci0enoLxfkHRJ2h7lrZggh-IiD5H3-Mhx1MSILeAZUdMBdHH9Fp38uqVmAIDuigiw5_OxrCw98DJrLnKg4Y3csrJY79jg3-8h_wzoHRfzTA3M=w122-h92-k-no,Wisata Kuliner
